Date,Month of Year,Week,Day of Week,Hour of Day,Condition,Average Celsius,Minimum Celsius,Maximum Celsius,Pressure,Humidity,WindSpeed
2020-12-09 15:00:36.683,12,50,4,15,3,1.970000000000000,1.000000000000000,3.000000000000000,1011.000000000000000,59.000000000000000,3.600000000000000
2020-12-09 21:00:26.277,12,50,4,21,5,1.240000000000000,0.560000000000000,2.000000000000000,1008.000000000000000,80.000000000000000,3.100000000000000
2020-12-10 03:00:32.947,12,50,5,3,0,2.080000000000000,1.000000000000000,3.330000000000000,1010.000000000000000,74.000000000000000,2.100000000000000
2020-12-10 09:00:25.217,12,50,5,9,13,3.380000000000000,2.220000000000000,4.440000000000000,1013.000000000000000,74.000000000000000,3.600000000000000
2020-12-10 15:00:30.717,12,50,5,15,1,6.740000000000000,5.560000000000000,7.780000000000000,1018.000000000000000,60.000000000000000,3.600000000000000
2020-12-10 21:00:26.220,12,50,5,21,1,8.280000000000000,7.220000000000000,10.000000000000000,1020.000000000000000,49.000000000000000,6.200000000000000
2020-12-11 03:00:43.210,12,50,6,3,1,4.480000000000000,2.000000000000000,7.000000000000000,1024.000000000000000,56.000000000000000,3.100000000000000
2020-12-11 09:00:34.223,12,50,6,9,1,4.130000000000000,0.000000000000000,6.000000000000000,1024.000000000000000,69.000000000000000,2.370000000000000
2020-12-11 15:00:42.533,12,50,6,15,1,7.450000000000000,4.440000000000000,8.890000000000000,1024.000000000000000,61.000000000000000,2.100000000000000
2020-12-11 21:00:36.203,12,50,6,21,1,12.070000000000000,11.000000000000000,13.330000000000000,1020.000000000000000,54.000000000000000,2.740000000000000
2020-12-12 03:00:25.257,12,50,7,3,13,9.060000000000000,6.670000000000000,11.000000000000000,1020.000000000000000,66.000000000000000,4.100000000000000
2020-12-12 09:00:35.820,12,50,7,9,1,7.000000000000000,3.000000000000000,10.000000000000000,1021.000000000000000,76.000000000000000,2.100000000000000
2020-12-12 15:00:58.470,12,50,7,15,10,8.350000000000000,5.560000000000000,11.110000000000000,1021.000000000000000,87.000000000000000,1.440000000000000
2020-12-12 21:00:31.230,12,50,7,21,10,11.420000000000000,8.890000000000000,13.330000000000000,1016.000000000000000,93.000000000000000,2.600000000000000
2020-12-13 03:00:28.260,12,51,1,3,1,11.650000000000000,8.330000000000000,14.000000000000000,1015.000000000000000,71.000000000000000,4.600000000000000
2020-12-13 09:00:20.700,12,51,1,9,0,10.770000000000000,8.000000000000000,13.000000000000000,1014.000000000000000,71.000000000000000,3.600000000000000
2020-12-13 15:00:28.703,12,51,1,15,1,12.190000000000000,10.000000000000000,13.890000000000000,1015.000000000000000,76.000000000000000,5.100000000000000
2020-12-13 21:00:19.390,12,51,1,21,1,13.290000000000000,11.670000000000000,15.000000000000000,1016.000000000000000,47.000000000000000,4.100000000000000
2020-12-14 03:00:35.887,12,51,2,3,1,8.180000000000000,6.110000000000000,9.440000000000000,1018.000000000000000,57.000000000000000,2.100000000000000
2020-12-14 09:00:19.903,12,51,2,9,12,6.490000000000000,5.000000000000000,8.000000000000000,1017.000000000000000,56.000000000000000,3.600000000000000
2020-12-14 15:00:37.587,12,51,2,15,11,3.990000000000000,2.780000000000000,5.000000000000000,1016.000000000000000,86.000000000000000,2.600000000000000
2020-12-14 21:00:43.630,12,51,2,21,8,2.510000000000000,1.670000000000000,3.890000000000000,1011.000000000000000,93.000000000000000,3.450000000000000
2020-12-15 03:00:24.283,12,51,3,3,1,3.180000000000000,1.670000000000000,4.440000000000000,1014.000000000000000,74.000000000000000,3.600000000000000
2020-12-15 09:00:32.757,12,51,3,9,1,0.890000000000000,-0.560000000000000,2.000000000000000,1021.000000000000000,50.000000000000000,6.480000000000000
2020-12-15 15:00:41.897,12,51,3,15,1,1.980000000000000,1.000000000000000,3.000000000000000,1025.000000000000000,50.000000000000000,4.100000000000000
2020-12-15 21:00:20.250,12,51,3,21,1,3.130000000000000,1.670000000000000,5.000000000000000,1026.000000000000000,38.000000000000000,4.100000000000000
2020-12-16 03:00:24.247,12,51,4,3,1,-0.480000000000000,-2.220000000000000,1.000000000000000,1029.000000000000000,77.000000000000000,3.100000000000000
2020-12-16 09:00:28.683,12,51,4,9,1,-2.750000000000000,-3.890000000000000,-2.000000000000000,1030.000000000000000,33.000000000000000,3.100000000000000
2020-12-16 15:00:31.083,12,51,4,15,1,-1.570000000000000,-3.000000000000000,0.000000000000000,1030.000000000000000,46.000000000000000,2.600000000000000
2020-12-16 21:00:26.273,12,51,4,21,9,-1.410000000000000,-2.780000000000000,0.000000000000000,1024.000000000000000,63.000000000000000,8.199999999999999
2020-12-17 03:00:24.030,12,51,5,3,14,-2.190000000000000,-4.440000000000000,0.000000000000000,1016.000000000000000,92.000000000000000,6.200000000000000
2020-12-17 09:00:25.967,12,51,5,9,14,-1.430000000000000,-4.000000000000000,1.000000000000000,1008.000000000000000,92.000000000000000,6.700000000000000
2020-12-17 15:00:33.553,12,51,5,15,9,-2.900000000000000,-3.890000000000000,-2.000000000000000,1012.000000000000000,79.000000000000000,4.100000000000000
2020-12-17 21:00:23.430,12,51,5,21,12,-0.530000000000000,-2.220000000000000,1.000000000000000,1015.000000000000000,96.000000000000000,4.600000000000000
2020-12-17 21:00:43.463,12,51,5,21,1,-3.080000000000000,-5.560000000000000,-1.000000000000000,1021.000000000000000,68.000000000000000,3.100000000000000
2020-12-18 09:00:27.913,12,51,6,9,12,-3.830000000000000,-6.000000000000000,-2.000000000000000,1022.000000000000000,73.000000000000000,4.100000000000000
2020-12-18 15:00:31.433,12,51,6,15,12,-2.880000000000000,-4.000000000000000,-2.000000000000000,1025.000000000000000,63.000000000000000,3.910000000000000
2020-12-18 15:00:41.203,12,51,6,15,12,-0.740000000000000,-2.220000000000000,1.000000000000000,1026.000000000000000,95.000000000000000,1.500000000000000
2020-12-19 09:00:20.963,12,51,7,9,1,-6.190000000000000,-10.000000000000000,-2.000000000000000,1030.000000000000000,67.000000000000000,2.100000000000000
2020-12-19 15:00:32.110,12,51,7,15,1,-4.070000000000000,-6.670000000000000,-2.220000000000000,1031.000000000000000,62.000000000000000,1.580000000000000
2020-12-19 21:00:33.467,12,51,7,21,1,-0.210000000000000,-1.000000000000000,1.000000000000000,1029.000000000000000,50.000000000000000,1.500000000000000
2020-12-20 03:00:25.197,12,52,1,3,3,-1.410000000000000,-3.330000000000000,1.000000000000000,1027.000000000000000,58.000000000000000,3.100000000000000
2020-12-20 09:00:23.737,12,52,1,9,13,-1.080000000000000,-2.780000000000000,1.000000000000000,1025.000000000000000,54.000000000000000,0.660000000000000
2020-12-20 15:00:23.980,12,52,1,15,12,0.780000000000000,-1.110000000000000,2.220000000000000,1024.000000000000000,51.000000000000000,1.210000000000000
2020-12-20 21:00:27.453,12,52,1,21,12,2.580000000000000,1.670000000000000,3.330000000000000,1019.000000000000000,86.000000000000000,2.100000000000000
2020-12-21 03:00:21.820,12,52,2,3,12,2.310000000000000,0.560000000000000,4.000000000000000,1017.000000000000000,86.000000000000000,1.380000000000000
2020-12-21 09:00:25.563,12,52,2,9,5,2.630000000000000,0.560000000000000,4.000000000000000,1015.000000000000000,80.000000000000000,1.500000000000000
2020-12-21 15:00:31.757,12,52,2,15,5,3.310000000000000,2.000000000000000,4.440000000000000,1012.000000000000000,80.000000000000000,1.500000000000000
2020-12-21 21:00:16.597,12,52,2,21,5,7.310000000000000,4.000000000000000,9.000000000000000,1008.000000000000000,98.000000000000000,1.500000000000000
2020-12-22 03:00:37.607,12,52,3,3,12,4.390000000000000,2.780000000000000,6.000000000000000,1007.000000000000000,94.000000000000000,2.100000000000000
2020-12-22 09:00:26.780,12,52,3,9,5,2.830000000000000,1.110000000000000,4.000000000000000,1005.000000000000000,80.000000000000000,1.500000000000000
2020-12-22 15:00:32.010,12,52,3,15,5,4.010000000000000,2.780000000000000,5.000000000000000,1008.000000000000000,80.000000000000000,3.100000000000000
2020-12-22 21:00:23.633,12,52,3,21,12,7.210000000000000,6.000000000000000,8.000000000000000,1013.000000000000000,48.000000000000000,4.100000000000000
2020-12-23 09:00:25.033,12,52,4,9,1,3.230000000000000,3.000000000000000,4.000000000000000,1025.000000000000000,51.000000000000000,2.600000000000000
2020-12-23 15:00:32.867,12,52,4,15,1,3.190000000000000,1.670000000000000,4.000000000000000,1030.000000000000000,51.000000000000000,1.500000000000000
2020-12-23 21:00:27.443,12,52,4,21,1,5.880000000000000,5.000000000000000,7.000000000000000,1028.000000000000000,45.000000000000000,3.100000000000000
2020-12-24 03:00:33.000,12,52,5,3,1,4.530000000000000,3.000000000000000,6.000000000000000,1028.000000000000000,60.000000000000000,1.500000000000000
2020-12-24 09:00:27.663,12,52,5,9,12,5.790000000000000,1.670000000000000,8.000000000000000,1026.000000000000000,75.000000000000000,2.600000000000000
2020-12-24 15:00:44.863,12,52,5,15,12,12.820000000000000,11.670000000000000,13.890000000000000,1022.000000000000000,66.000000000000000,4.100000000000000
2020-12-24 21:00:16.250,12,52,5,21,12,13.820000000000000,12.780000000000000,15.000000000000000,1015.000000000000000,82.000000000000000,2.600000000000000
2020-12-25 03:00:27.453,12,52,6,3,12,14.760000000000000,13.330000000000000,16.000000000000000,1009.000000000000000,82.000000000000000,6.700000000000000
2020-12-25 09:00:22.740,12,52,6,9,8,15.840000000000000,14.440000000000000,17.000000000000000,1000.000000000000000,87.000000000000000,4.600000000000000
2020-12-25 15:00:25.853,12,52,6,15,12,11.960000000000000,11.110000000000000,13.000000000000000,1000.000000000000000,93.000000000000000,1.500000000000000
2020-12-25 21:00:18.147,12,52,6,21,13,6.670000000000000,6.000000000000000,8.000000000000000,1001.000000000000000,70.000000000000000,7.220000000000000
2020-12-26 03:00:37.380,12,52,7,3,12,0.440000000000000,-0.560000000000000,1.110000000000000,1007.000000000000000,59.000000000000000,7.570000000000000
2020-12-26 09:00:38.607,12,52,7,9,12,-3.240000000000000,-3.890000000000000,-2.220000000000000,1011.000000000000000,63.000000000000000,3.100000000000000
2020-12-26 15:00:24.147,12,52,7,15,13,-3.060000000000000,-3.330000000000000,-2.780000000000000,1013.000000000000000,49.000000000000000,8.699999999999999
2020-12-26 21:00:18.573,12,52,7,21,1,-0.080000000000000,-1.110000000000000,1.110000000000000,1012.000000000000000,82.000000000000000,3.600000000000000
2020-12-27 03:00:27.640,12,53,1,3,1,-2.920000000000000,-3.890000000000000,-2.000000000000000,1017.000000000000000,53.000000000000000,2.600000000000000
2020-12-27 09:00:24.453,12,53,1,9,1,-3.970000000000000,-5.000000000000000,-2.780000000000000,1021.000000000000000,58.000000000000000,3.100000000000000
2020-12-27 15:00:19.647,12,53,1,15,3,-1.050000000000000,-2.220000000000000,0.000000000000000,1025.000000000000000,58.000000000000000,2.600000000000000
2020-12-27 21:00:31.790,12,53,1,21,1,2.870000000000000,2.220000000000000,4.000000000000000,1026.000000000000000,40.000000000000000,1.940000000000000
2020-12-28 09:00:23.117,12,53,2,9,1,1.660000000000000,-1.000000000000000,3.890000000000000,1025.000000000000000,59.000000000000000,1.500000000000000
2020-12-28 15:00:26.880,12,53,2,15,1,6.730000000000000,5.000000000000000,8.890000000000000,1023.000000000000000,65.000000000000000,2.100000000000000
2020-12-28 21:00:29.533,12,53,2,21,1,9.900000000000000,8.890000000000000,11.000000000000000,1019.000000000000000,62.000000000000000,2.100000000000000
2020-12-29 03:00:35.827,12,53,3,3,0,7.690000000000000,6.670000000000000,10.000000000000000,1020.000000000000000,75.000000000000000,5.210000000000000
2020-12-29 09:00:21.637,12,53,3,9,1,3.510000000000000,2.220000000000000,4.440000000000000,1023.000000000000000,51.000000000000000,2.100000000000000
2020-12-29 15:00:22.057,12,53,3,15,1,3.020000000000000,2.220000000000000,4.000000000000000,1028.000000000000000,40.000000000000000,3.100000000000000
2020-12-29 21:00:33.023,12,53,3,21,13,2.830000000000000,1.670000000000000,4.000000000000000,1030.000000000000000,29.000000000000000,5.100000000000000
2020-12-30 03:00:29.167,12,53,4,3,1,-0.490000000000000,-2.220000000000000,1.000000000000000,1035.000000000000000,82.000000000000000,2.600000000000000
2020-12-30 09:00:39.037,12,53,4,9,1,-1.990000000000000,-3.330000000000000,-1.000000000000000,1035.000000000000000,54.000000000000000,1.500000000000000
2020-12-30 15:00:44.060,12,53,4,15,9,0.400000000000000,-1.110000000000000,1.670000000000000,1033.000000000000000,50.000000000000000,4.830000000000000
2020-12-30 21:00:23.260,12,53,4,21,1,4.160000000000000,3.330000000000000,5.000000000000000,1026.000000000000000,38.000000000000000,3.100000000000000
2020-12-31 03:00:29.030,12,53,5,3,1,4.500000000000000,3.000000000000000,6.000000000000000,1021.000000000000000,56.000000000000000,6.480000000000000
2020-12-31 09:00:19.560,12,53,5,9,12,6.960000000000000,5.000000000000000,8.330000000000000,1016.000000000000000,61.000000000000000,2.100000000000000
2020-12-31 15:00:25.437,12,53,5,15,6,6.750000000000000,5.560000000000000,8.000000000000000,1019.000000000000000,87.000000000000000,2.100000000000000
2020-12-31 21:00:26.760,12,53,5,21,12,5.710000000000000,4.440000000000000,7.000000000000000,1022.000000000000000,60.000000000000000,2.100000000000000
2021-01-01 03:00:21.943,1,1,6,3,1,2.910000000000000,1.670000000000000,4.000000000000000,1028.000000000000000,59.000000000000000,1.500000000000000
2021-01-01 09:00:26.650,1,1,6,9,1,1.330000000000000,-1.110000000000000,3.000000000000000,1032.000000000000000,59.000000000000000,2.100000000000000
2021-01-01 15:00:28.377,1,1,6,15,1,2.070000000000000,0.000000000000000,3.890000000000000,1034.000000000000000,55.000000000000000,4.100000000000000
2021-01-01 21:00:17.713,1,1,6,21,8,3.850000000000000,3.000000000000000,4.440000000000000,1030.000000000000000,60.000000000000000,2.100000000000000
2021-01-02 03:00:25.033,1,1,7,3,6,2.830000000000000,2.000000000000000,3.890000000000000,1021.000000000000000,93.000000000000000,4.100000000000000
2021-01-02 09:00:17.327,1,1,7,9,10,3.310000000000000,2.000000000000000,4.000000000000000,1011.000000000000000,93.000000000000000,1.650000000000000
2021-01-02 15:00:30.987,1,1,7,15,13,6.680000000000000,5.000000000000000,8.330000000000000,1009.000000000000000,86.000000000000000,1.500000000000000
2021-01-02 21:00:17.707,1,1,7,21,3,8.230000000000000,6.670000000000000,10.000000000000000,1013.000000000000000,57.000000000000000,4.600000000000000
2021-01-03 03:00:21.010,1,2,1,3,1,3.400000000000000,1.670000000000000,4.440000000000000,1019.000000000000000,64.000000000000000,2.600000000000000
2021-01-03 09:00:22.923,1,2,1,9,1,1.350000000000000,-0.560000000000000,3.000000000000000,1020.000000000000000,69.000000000000000,3.600000000000000
2021-01-03 15:00:30.017,1,2,1,15,6,2.200000000000000,1.000000000000000,3.330000000000000,1021.000000000000000,74.000000000000000,3.600000000000000
2021-01-03 21:00:18.697,1,2,1,21,8,2.990000000000000,2.220000000000000,4.000000000000000,1015.000000000000000,86.000000000000000,3.600000000000000
